title,caption,image_url,date
Saturn’s B-ring,"Prominent dark spokes are visible in the outer half of Saturn's broad B-ring in this Voyager 2 photograph taken on Aug. 3, 1981 from a range of about 22 million kilometers (14 million miles). The features appear as filamentary markings about 12,000 kilometers (7,S00 miles) long, which rotate around the planet with the motion of particles in the rings. The nature of these features, discovered by Voyager 1, is not totally understood, but scientists believe the spokes may be caused by dust levitated above the ring plane by electric fields; Voyager 2 photography of the rings edge-on, scheduled for Aug. 25, 1981, will provide an opportunity to test that theory. Because the Sun is now illuminating the rings from a higher angle, Voyager 2's photographs reveal ring structure from a greater distance than that seen by Voyager 1 in its November 1980 encounter.",https://photojournal.jpl.nasa.gov/jpeg/PIA02274.jpg,1981-08-03
Ganymede - Close Up Photos,"Two close-up photos of Ganymede, largest of Jupiter's 13 moons, were obtained on July 8 by Voyager 2 from 86,000 miles (top) and 192,000 miles. They show different views of the largest block of dark, heavily cratered terrain seen on the giant moon. The bottom image shows objects three to four miles across; has a resolution of about 1.5 miles. The light, linear stripes recurring across the dark region resemble the outer rings of the large ring structure on Callisto. If these features are in fact related to an ancient ring structure formed by a large impact, their small curvature suggests that the original structure was even larger than one seen on Callisto. There is no apparent trace now of the center of this suggested structure, which must have been destroyed by the resurfacing evident over most of Ganymede in the grooved terrain. Another interpretation is that these features are not impact-related rings but are internally produced fractures crossing the dark terrain, similar to the grooved bands.",https://photojournal.jpl.nasa.gov/jpeg/PIA02282.jpg,2000-05-25
Ganymede - Surface,"RIGHT: This picture shows part of the surface of Ganymede as viewed from a range-of 120,000 km by Voyager 2 on July 9th. In the foreground is typical grooved terrain as seen by Voyager 1. It consists of mutually intersecting bands of closely-spaced, parallel ridges and grooves. In the background is newly-cratered dark terrain across which can be traced several widely spaced parallel linear features. When viewed from a distance the line features appear to trace broad circular areas. The features resemble the circular ridges on Callisto that surround an almost completely annealed impact basin. The feature on Ganymede may be of similar origin but all traces of the impact itself have been destroyed. LEFT: This picture of Ganymede was taken at a range of 169,000 km by Voyager 2 on July 9th. Dark contrast terrain is separated by bright bands of grooved terrain. The band of closely spaced linear grooves in the foreground is 150 km across and appears to be offset by another narrow band at right angles, as though by faulting. A variety of ray patterns are seen around craters. One is the left of the picture, it has prominent dark rays around an inner bright halo. Other craters have dark haloes; other have diffuse bright rays. The variation is albedo patterns around the craters may be indications of layering in the surface materials. The intensity of craters suggests the dark areas are extremely old. The bright grooved terrain is less cratered and probably somewhat younger.",https://photojournal.jpl.nasa.gov/jpeg/PIA02281.jpg,2000-05-25
Titan,"This narrow-angle camera image of Titan was taken through the Clear filter from a distance of 0.9 million km on 25 August 1981. With a phase angle of 155 degrees, the thick atmosphere can be seen illuminated completely around the disk. A distinct upper haze layer is present over much of the circumference of the disk.",https://photojournal.jpl.nasa.gov/jpeg/PIA02290.jpg,1981-08-25
Ariel at Voyager Closest Approach,"This picture is part of the highest-resolution Voyager 2 imaging sequence of Ariel, a moon of Uranus about 1,300 kilometers (800 miles) in diameter. The clear-filter, narrow-angle image was taken Jan. 24, 1986, from a distance of 130,000 km (80,000 mi). The complexity of Ariel's surface indicates that a variety of geologic processes have occurred. The numerous craters, for example, are indications of an old surface bombarded by meteoroids over a long period. Also conspicuous at this resolution, about 2.4 km (1.5 mi), are linear grooves (evidence of tectonic activity that has broken up the surface) and smooth patches (indicative of deposition of material).",https://photojournal.jpl.nasa.gov/jpeg/PIA00037.jpg,1986-01-24
Io Rotation Movie,"During its 1979 flyby, Voyager 2 observed Io only from a distance. However, the volcanic activity discovered by Voyager 1 months earlier was readily visible. This sequence of nine color images was collected using the Blue, Green and Orange filters from about 1.2 million kilometers. A 2.5 hour period is covered during which Io rotates 7 degrees.",https://photojournal.jpl.nasa.gov/animation/PIA02857,2000-12-19
Jupiter-shine’ on Io,Voyager 2 observed Io on the far side of Jupiter in this set of images. This sequence of nine images was collected using the Green filter from about 1.2 million kilometers. A 2.5 hour period is covered during which Io rotates 7 degrees.,https://photojournal.jpl.nasa.gov/animation/PIA02858,2000-12-19
Saturn’s Atmospheric Changes,"Saturn's rings are bright and its northern hemisphere defined by bright features as NASA's Voyager 2 approaches Saturn, which it will encounter on Aug. 25, 1981. Three images, taken through ultraviolet, violet and green filters on July 12, 1981, were combined to make this photograph. Several changes are apparent in Saturn's atmosphere since Voyager 1's November 1980 encounter, and the planet's rings have brightened considerably due to the higher sun angle. Voyager 2 was 43 million kilometers (27 million miles) from Saturn when it took this photograph. The Voyager project is managed by the Jet Propulsion Laboratory, Pasadena, Calif.",https://photojournal.jpl.nasa.gov/jpeg/PIA03152.jpg,1981-07-12
Iapetus’ New Year’s Flyby,Figure 1,https://photojournal.jpl.nasa.gov/jpeg/PIA06165.jpg,2004-12-31
Dione as seen by Voyager 2,"Cracks, canyons, craters, and streaks are seen in this image of Saturn's icy moon, Dione, taken from Voyager 2 on August 3, 2005.",https://photojournal.jpl.nasa.gov/jpeg/PIA18183.jpg,2005-08-03
Voyager 2 Spacecraft Instruments,"This illustration of NASA's Voyager 2 spacecraft shows the location of the onboard science instruments that are still operating: the magnetometer, the cosmic ray subsystem, the plasma science experiment, the low-energy charged particle instrument and the antennas used by the plasma wave subsystem.",https://photojournal.jpl.nasa.gov/jpeg/PIA22915.jpg,2018-12-10
